id	name	fips	sector
3543	Southern West Virginia Community and Technical College	54	4
3544	West Virginia School of Osteopathic Medicine	54	1
3545	West Virginia State University	54	1
3546	West Virginia University Hospital Departments of Rad Tech and Nutrition	54	2
3547	West Liberty University	54	1
3548	West Virginia University Institute of Technology	54	1
3549	West Virginia Wesleyan College	54	2
3550	West Virginia Business College-Wheeling	54	6
3551	West Virginia Junior College-Charleston	54	6
3552	West Virginia Junior College-Morgantown	54	6
3553	International Beauty School 4	54	6
3554	West Virginia Northern Community College	54	4
3555	West Virginia University	54	1
3556	Wheeling Jesuit University	54	2
3557	Advanced Institute of Hair Design-Glendale	55	6
3558	VICI Aveda Institute	55	6
3559	Alverno College	55	2
3560	Madison Area Technical College	55	1
3561	Bellin College	55	2
3562	Beloit College	55	2
3563	Blackhawk Technical College	55	4
3564	Cardinal Stritch University	55	2
3565	Carroll University	55	2
3566	Carthage College	55	2
3567	Columbia College of Nursing	55	2
3568	Concordia University-Wisconsin	55	2
3569	Edgewood College	55	2
3570	Fox Valley Technical College	55	4
3571	Gateway Technical College	55	4
3572	Gill-Tech Academy of Hair Design	55	6
3573	The Salon Professional Academy-Eau Claire	55	6
3574	ITT Technical Institute-Greenfield	55	3
3575	Lakeland College	55	2
3576	Lakeshore Technical College	55	4
3577	Lawrence University	55	2
3578	Maranatha Baptist University	55	2
3579	Marian University	55	2
3580	Marquette University	55	2
3581	Empire Beauty School-Madison	55	6
3582	Medical College of Wisconsin	55	2
3583	Mid-State Technical College	55	4
3584	Milwaukee Area Technical College	55	4
3585	Milwaukee Institute of Art & Design	55	2
3586	Milwaukee School of Engineering	55	2
3587	Moraine Park Technical College	55	4
3588	Mount Mary University	55	2
3589	Nashotah House	55	2
3590	Nicolet Area Technical College	55	4
3591	Northcentral Technical College	55	4
3592	Northeast Wisconsin Technical College	55	4
3593	Northland International University	55	2
3594	Northland College	55	2
3595	Ripon College	55	2
3596	Sacred Heart School of Theology	55	2
3597	Saint Norbert College	55	2
3598	Silver Lake College of the Holy Family	55	2
3599	State College of Beauty Culture Inc	55	6
3600	Southwest Wisconsin Technical College	55	4
3601	Bryant & Stratton College-Milwaukee	55	3
3602	University of Wisconsin Colleges	55	4
3603	Viterbo University	55	2
3604	Chippewa Valley Technical College	55	4
3605	Waukesha County Technical College	55	4
3606	Western Technical College	55	4
3607	University of Wisconsin-Whitewater	55	1
3608	Wisconsin Indianhead Technical College	55	4
3609	Wisconsin School of Professional Psychology	55	2
3610	University of Wisconsin-Eau Claire	55	1
3611	University of Wisconsin-Green Bay	55	1
3612	University of Wisconsin-La Crosse	55	1
3613	Wisconsin Lutheran College	55	2
3614	University of Wisconsin-Oshkosh	55	1
3615	University of Wisconsin-Parkside	55	1
3616	Herzing University-Madison	55	3
3617	University of Wisconsin-Stout	55	1
3618	University of Wisconsin-Superior	55	1
3619	University of Wisconsin-Madison	55	1
3620	University of Wisconsin-Milwaukee	55	1
3621	University of Wisconsin-Platteville	55	1
3622	University of Wisconsin-River Falls	55	1
3623	University of Wisconsin-Stevens Point	55	1
3624	Casper College	56	4
3625	Central Wyoming College	56	4
3626	Eastern Wyoming College	56	4
3627	Laramie County Community College	56	4
3628	Northwest College	56	4
3629	Sheridan College	56	4
3630	Western Wyoming Community College	56	4
3631	Cheeks International Academy of Beauty Culture-Cheyenne	56	6
3632	Wyotech-Laramie	56	5
3633	University of Wyoming	56	1
3634	American Samoa Community College	60	1
3635	Guam Community College	66	4
3636	University of Guam	66	1
3637	Northern Marianas College	69	1
3638	American University of Puerto Rico	72	2
3639	American University of Puerto Rico	72	2
3640	Universidad Adventista de las Antillas	72	2
3641	Atlantic University College	72	2
3642	Universidad Central de Bayamon	72	2
3643	Columbia Central University-Caguas	72	3
3644	Carlos Albizu University-San Juan	72	2
3645	Caribbean University-Bayamon	72	2
3646	Caribbean University-Carolina	72	2
3647	Pontifical Catholic University of Puerto Rico-Arecibo	72	2
3648	Pontifical Catholic University of Puerto Rico-Ponce	72	2
3649	Centro de Estudios Multidisciplinarios-San Juan	72	3
3650	Universidad Teologica del Caribe	72	2
3651	Colegio Universitario de San Juan	72	1
3652	Universidad Metropolitana	72	2
3653	Puerto Rico Conservatory of Music	72	1
3654	Center for Advanced Studies On Puerto Rico and the Caribbean	72	2
3655	EDP University of Puerto Rico Inc-San Sebastian	72	2
3656	Escuela de Artes Plasticas y Diseno de Puerto Rico	72	1
3657	Instituto Tecnologico de Puerto Rico-Recinto de Manati	72	4
3658	Huertas College	72	3
3659	Humacao Community College	72	2
3660	ICPR Junior College-Arecibo	72	6
3661	ICPR Junior College-Mayaguez	72	6
3662	Instituto de Banca y Comercio Inc	72	6
3663	Instituto Tecnologico de Puerto Rico-Recinto de Guayama	72	4
3664	Instituto Tecnologico de Puerto Rico-Recinto de Ponce	72	4
3665	Instituto Tecnologico de Puerto Rico-Recinto de San Juan	72	4
3666	Inter American University of Puerto Rico-San German	72	2
3667	Inter American University of Puerto Rico-Aguadilla	72	2
3668	Inter American University of Puerto Rico-Arecibo	72	2
3669	Inter American University of Puerto Rico-Barranquitas	72	2
3670	Inter American University of Puerto Rico-Metro	72	2
3671	Inter American University of Puerto Rico-Ponce	72	2
3672	Inter American University of Puerto Rico-Fajardo	72	2
3673	Inter American University of Puerto Rico-Guayama	72	2
3674	Inter American University of Puerto Rico-Bayamon	72	2
3675	Inter American University of Puerto Rico-School of Law	72	2
3676	National University College-Bayamon	72	3
3677	National University College-Arecibo	72	3
3678	Ponce Paramedical College Inc	72	6
3679	Ponce School of Medicine and Health Sciences	72	3
3680	University of Puerto Rico-Aguadilla	72	1
3681	University of Puerto Rico-Arecibo	72	1
3682	University of Puerto Rico-Bayamon	72	1
3683	University of Puerto Rico-Carolina	72	1
3684	University of Puerto Rico-Cayey	72	1
3685	University of Puerto Rico-Humacao	72	1
3686	University of Puerto Rico-Utuado	72	1
3687	University of Puerto Rico-Mayaguez	72	1
3688	University of Puerto Rico-Medical Sciences	72	1
3689	University of Puerto Rico-Ponce	72	1
3690	University of Puerto Rico-Rio Piedras	72	1
3691	Universidad Del Este	72	2
3692	Universidad del Sagrado Corazon	72	2
3693	Seminario Evangelico de Puerto Rico	72	2
3694	Universidad Central Del Caribe	72	2
3695	Universidad Politecnica de Puerto Rico	72	2
3696	Pontifical Catholic University of Puerto Rico-Mayaguez	72	2
3697	Universidad Del Turabo	72	2
3698	College of Micronesia-FSM	64	4
3699	Palau Community College	70	4
3700	University of the Virgin Islands	78	1
3701	Stanford University	6	2
3702	Purdue University-Main Campus	18	1
3703	Parker University	48	2
3704	EDP Univeristy of Puerto Rico Inc-San Juan	72	2
3705	ICPR Junior College-General Institutional	72	6
3706	ITT Technical Institute-Sylmar	6	3
3707	ITT Technical Institute-Westminster	8	3
3708	Widener University-Delaware Law School	10	2
3709	City College-Fort Lauderdale	12	2
3710	Meridian College	12	6
3711	Georgia Perimeter College	13	4
3712	Georgia Piedmont Technical College	13	4
3713	The Beauty Institute Schwarzkopf Professional - Coeur D'Alene	16	6
3714	Trend Setters' Academy of Beauty Culture-Elizabethtown	21	6
3715	Vatterott College-Berkeley	29	6
3716	Metro Business College-Rolla	29	6
3717	Metro Business College-Jefferson City	29	6
3718	Warren County Community College	34	4
3719	St. John's College	35	2
3720	Yeshiva and Kollel Harbotzas Torah	36	2
3721	Bais Medrash Elyon	36	2
3722	Antioch University-Los Angeles	6	2
3723	Antioch University-Santa Barbara	6	2
3724	Antioch University-New England	33	2
3725	Antioch University-Seattle	53	2
3726	Antioch University-Midwest	39	2
3727	Mid-America Christian University	40	2
3728	Platt College-Tulsa	40	3
3729	Career Point College	40	6
3730	Carrington College-Portland	41	6
3731	Brightwood College-Nashville	47	6
3732	Brightwood College-El Paso	48	6
3733	Houston Graduate School of Theology	48	2
3734	Palo Alto College	48	4
3735	Unification Theological Seminary	36	2
3736	Athens Technical College	13	4
3737	Carrington College-San Leandro	6	6
3738	Headmasters School of Hair Design	16	6
3739	Razzle Dazzle College of Hair Design Inc	16	6
3740	Beckfield College-Florence	21	3
3741	Ecumenical Theological Seminary	26	2
3742	Sussex County Community College	34	4
3743	Landmark College	50	2
3744	National American University-Independence	29	3
3745	Yeshiva Gedolah of Greater Detroit	26	2
3746	Austin Graduate School of Theology	48	2
3747	Collin County Community College District	48	4
3748	Owensboro Community and Technical College	21	4
3749	Heads West Kentucky Beauty College	21	6
3750	Jenny Lea Academy of Cosmetology	21	6
3751	Empire Beauty School-Hurstborne	21	6
3752	Southeast School of Cosmetology	21	6
3753	Moore Norman Technology Center	40	4
3754	Fashion Institute of Design & Merchandising-San Diego	6	6
3755	National American University-Albuquerque	35	3
3756	Tennessee College of Applied Technology Nashville	47	4
3757	ECPI University	51	3
3758	Fortis Institute-Forty Fort	42	6
3759	Laurel Business Institute	42	6
3760	Aviation Institute of Maintenance-Philadelphia	42	6
3761	Fortis Institute-Mulberry	12	6
3762	Carrington College-Westside	4	6
3763	Moler-Pickens Beauty Academy	39	6
3764	Brightwood Career Institute-Harrisburg	42	6
3765	ITT Technical Institute-Newburgh	18	3
3766	Southern Union State Community College	1	4
3767	South University-Columbia	45	3
3768	Everest University-Brandon	12	2
3769	Consolidated School of Business-Lancaster	42	6
3770	Lac Courte Oreilles Ojibwa Community College	55	4
3771	Pima Medical Institute-Mesa	4	6
3772	Platt College-Los Angeles	6	3
3773	Platt College-Aurora	8	3
3774	Kaplan University-Davenport Campus	19	3
3775	Kaplan University-Cedar Falls Campus	19	3
3776	Paul Mitchell the School-Boise	16	6
3777	Christian Life College	17	2
3778	Knowledge Systems Institute	17	2
3779	ITT Technical Institute-Arlington Heights	17	3
3780	Northwestern College-Southwestern Campus	17	6
3781	Tulsa Technology Center-Lemley Campus	40	4
3782	Tulsa Technology Center-Riverside Campus	40	4
3783	ITT Technical Institute-Troy	26	3
3784	Pennsylvania Institute of Health and Technology	42	6
3785	Skyline College-Roanoke	51	3
3786	Bethel Seminary-San Diego	6	2
3787	St Charles Community College	29	4
3788	Brandman University	6	2
3789	New College of Florida	12	1
3790	Montana Bible College	30	2
3791	Le Cordon Bleu College of Culinary Arts-Scottsdale	4	3
3792	Heritage College-Denver	8	6
3793	Empire Beauty School-Highland	21	6
3794	Raphael's School of Beauty Culture Inc-Alliance	39	6
3795	Metro Technology Centers	40	4
3796	Heald College-Roseville	6	6
3797	Daymar College-Bowling Green	21	3
3798	Everest College-Everett	53	5
3799	Luna Community College	35	4
3800	Yeshivah Gedolah Rabbinical College	12	2
3801	University of the District of Columbia-David A Clarke School of Law	11	1
3802	Raphael's School of Beauty Culture Inc-Brunswick	39	6
3803	Caribbean University-Ponce	72	2
3804	Caribbean University-Vega Baja	72	2
3805	University of Advancing Technology	4	3
3806	Paradise Valley Community College	4	4
3807	Chandler-Gilbert Community College	4	4
3808	Madison Media Institute	55	3
3809	Sanford-Brown Institute-White Plains	36	6
3810	Sanford-Brown Institute-Garden City	36	6
3811	Great Plains Technology Center	40	4
3812	Brightwood College-San Antonio-San Pedro	48	6
3813	Le Cordon Bleu College of Culinary Arts-Austin	48	6
3814	The Art Institute of New York City	36	6
3815	Vista College	48	6
3816	Autry Technology Center	40	4
3817	Mayo Graduate School	27	2
3818	Meridian Technology Center	40	4
3819	Capitol School of Hairstyling and Esthetics	31	6
3820	South Florida Bible College and Theological Seminary	12	2
3821	Universal Technical Institute of Illinois Inc	17	6
3822	Pennsylvania College of Technology	42	1
3823	Commonwealth Institute of Funeral Service	48	5
3824	Delta College of Arts & Technology	22	6
3825	Stone Child College	30	4
3826	New York Academy of Art	36	2
3827	Suffolk County Community College	36	4
3828	Las Positas College	6	4
3829	Ogeechee Technical College	13	4
3830	Remington College-Mobile Campus	1	5
3831	Everest College-Aurora	8	5
3832	Southern Technical College	12	3
3833	Mercy-St Luke's School of Radiologic Technology	19	5
3834	ITT Technical Institute-Norwood	25	3
3835	Southwest Acupuncture College-Santa Fe	35	3
3836	ITT Technical Institute-Knoxville	47	3
3837	ITT Technical Institute-Austin	48	3
3838	ITT Technical Institute-Houston North	48	3
3839	California State University-San Marcos	6	1
3840	Argosy University-Hawaii	15	3
3841	Baptist Theological Seminary at Richmond	51	2
3842	Brightwood College-Modesto	6	6
3843	Kaplan University-Des Moines Campus	19	3
3844	Pinnacle Career Institute-Lawrence	20	6
3845	Interactive College of Technology-Newport	21	6
3846	Career Technical College-Monroe	22	6
3847	McNally Smith College of Music	27	3
3848	Interactive College of Technology	48	6
3849	NorthWest Arkansas Community College	5	4
3850	Colorado Heights University	8	2
3851	Brewster Technical College	12	4
3852	Hodges University	12	2
3853	Everest University-Lakeland	12	2
3854	Argosy University-Atlanta	13	3
3855	University of St Augustine for Health Sciences	6	3
3856	Southwest Technology Center	40	4
3857	Daymar Institute-Clarksville	47	3
3858	Nossi College of Art	47	3
3859	ITT Technical Institute-Norfolk	51	3
3860	Pima Medical Institute-Seattle	53	6
3861	Los Angeles ORT College-Los Angeles Campus	6	5
3862	Everest College-West Los Angeles	6	6
3863	Southeastern Technical College	13	4
3864	Massachusetts School of Law	25	2
3865	ITT Technical Institute-Albuquerque	35	3
3866	Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando	12	6
3867	Erwin Technical College	12	4
3868	Worsham College of Mortuary Science	17	6
3869	Bryan University	29	3
3870	Oregon College of Oriental Medicine	41	2
3871	Windham Memorial Hospital-Radiologic Technology Program	9	5
